order_id,customer_id,store_id,order_date,payment_method,status
3808,682,1,2024-06-04,Cash,Cancelled
3809,1464,8,2022-06-29,M-Pesa,Cancelled
3810,1665,12,2022-10-23,M-Pesa,Completed
3811,392,8,2026-03-03,Cash,Completed
3812,313,4,2022-01-13,M-Pesa,Refunded
3813,2106,4,2016-11-14,Card,Completed
3814,1714,5,2024-03-03,Card,Cancelled
3815,2160,2,2022-03-10,M-Pesa,Completed
3816,488,11,2024-03-19,M-Pesa,Cancelled
3817,238,10,2023-09-20,M-Pesa,Cancelled
3818,312,5,2024-07-31,Cash,Cancelled
3819,2126,7,2026-04-28,M-Pesa,Completed
3820,729,8,2025-12-16,Cash,Cancelled
3821,398,4,2025-05-28,M-Pesa,Completed
3822,376,5,2024-08-24,M-Pesa,Refunded
3823,804,1,2026-06-07,M-Pesa,Completed
3824,775,5,2023-12-07,Card,Completed
3825,709,12,2022-06-06,Card,Completed
3826,1516,2,2025-12-02,M-Pesa,Completed
3827,214,12,2026-03-28,M-Pesa,Refunded
3828,2110,2,2022-09-30,Card,Completed
3829,1210,8,2024-02-06,M-Pesa,Completed
3830,361,5,2024-06-09,Cash,Completed
3831,1460,2,2023-04-21,Card,Completed
3832,1314,1,2023-12-13,Cash,Completed
3833,1259,4,2022-04-05,Card,Completed
3834,361,8,2024-05-02,M-Pesa,Completed
3835,1669,10,2024-11-10,Card,Cancelled
3836,1282,9,2025-07-13,Card,Completed
3837,1771,7,2023-08-13,Cash,Refunded
3838,1244,5,2024-05-15,M-Pesa,Cancelled
3839,403,12,2022-11-12,Cash,Completed
3840,1094,10,2025-04-27,Card,Completed
3841,337,1,2022-10-09,M-Pesa,Refunded
3842,429,2,2025-06-25,M-Pesa,Refunded
3843,383,7,2025-02-21,M-Pesa,Completed
3844,543,12,2025-03-12,Cash,Refunded
3845,506,5,2024-02-24,M-Pesa,Cancelled
3846,2063,3,2023-10-26,Cash,Completed
3847,2045,11,2022-10-10,Card,Refunded
3848,1561,7,2025-04-28,M-Pesa,Cancelled
3849,125,7,2023-03-13,M-Pesa,Completed
3850,354,11,2024-03-02,M-Pesa,Completed
3851,570,6,2024-12-16,Card,Completed
3852,1868,3,2025-07-02,M-Pesa,Refunded
3853,125,4,2023-08-18,M-Pesa,Refunded
3854,1095,11,2026-02-25,M-Pesa,Completed
3855,528,10,2025-11-15,Card,Completed
3856,501,9,2024-11-12,Cash,Cancelled
3857,1371,6,2023-06-08,Cash,Refunded
3858,2097,1,2023-09-05,M-Pesa,Refunded
3859,2114,3,2025-07-13,M-Pesa,Completed
3860,118,7,2023-10-05,Cash,Completed
3861,1469,5,2024-06-30,Card,Completed
3862,1635,5,2022-10-11,M-Pesa,Completed
3863,96,1,2025-11-27,Card,Completed
3864,2069,11,2022-01-15,Card,Completed
3865,1064,7,2022-06-24,Cash,Completed
3866,1349,2,2022-10-28,Card,Completed
3867,2016,3,2025-04-11,M-Pesa,Cancelled
3868,1561,9,2024-12-25,Card,Completed
3869,974,12,2024-11-09,M-Pesa,Completed
3870,215,7,2022-10-03,M-Pesa,Refunded
3871,566,3,2025-12-19,M-Pesa,Completed
3872,793,2,2023-05-08,M-Pesa,Completed
3873,1975,1,2022-10-10,M-Pesa,Completed
3874,327,11,2023-11-06,M-Pesa,Cancelled
3875,69,1,2024-08-24,Cash,Completed
3876,1051,2,2023-02-18,M-Pesa,Cancelled
3877,691,6,2022-10-23,M-Pesa,Completed
3878,500,5,2022-01-21,Card,Completed
3879,1482,10,2025-10-28,Cash,Completed
3880,981,8,2022-10-06,M-Pesa,Completed
3881,1675,2,2022-09-24,M-Pesa,Completed
3882,1358,11,2026-02-22,Cash,Completed
3883,2022,11,2022-05-24,M-Pesa,Cancelled
3884,2118,5,2024-07-23,M-Pesa,Refunded
3885,1696,9,2022-10-15,Card,Completed
3886,684,12,2022-01-19,Card,Refunded
3887,761,11,2022-01-23,Cash,Cancelled
3888,7,3,2025-02-26,M-Pesa,Cancelled
3889,1530,4,2023-11-17,Cash,Completed
3890,2107,7,2022-10-07,Card,Completed
3891,1731,9,2025-02-12,M-Pesa,Completed
3892,76,11,2022-03-07,M-Pesa,Completed
3893,897,5,2023-11-04,M-Pesa,Completed
3894,1334,12,2022-01-01,M-Pesa,Completed
3895,947,6,2026-02-16,Card,Refunded
3896,1957,4,2026-01-03,Card,Completed
3897,1351,11,2025-09-20,M-Pesa,Refunded
3898,2002,3,2022-03-28,Card,Cancelled
3899,1133,12,2024-08-10,M-Pesa,Refunded
3900,1193,2,2023-12-08,M-Pesa,Completed
3901,641,11,2022-10-31,M-Pesa,Completed
3902,483,6,2024-02-23,M-Pesa,Cancelled
3903,1371,8,2023-04-13,Cash,Completed
3904,1304,10,2022-03-06,M-Pesa,Completed
3905,458,11,2025-03-22,M-Pesa,Completed
3906,1749,8,2024-10-05,Cash,Refunded
3907,205,1,2022-03-23,M-Pesa,Completed
3908,753,6,2025-06-01,M-Pesa,Completed
3909,155,7,2024-08-01,M-Pesa,Refunded
3910,636,6,2023-02-08,Cash,Completed
3911,1151,3,2025-06-06,M-Pesa,Refunded
3912,686,4,2024-06-03,M-Pesa,Completed
3913,2130,7,2022-10-19,Card,Completed
3914,340,11,2022-09-21,M-Pesa,Completed
3915,806,5,2020-05-31,Card,Cancelled
3916,1367,1,2022-06-03,Cash,Completed
3917,2159,12,2026-04-08,M-Pesa,Completed
3918,1417,12,2022-12-31,Card,Completed
3919,65,5,2025-10-30,Card,Completed
3920,1610,10,2025-02-14,M-Pesa,Cancelled
3921,1095,7,2023-11-21,M-Pesa,Refunded
3922,558,12,2022-02-04,M-Pesa,Refunded
3923,1619,6,2024-05-17,Card,Cancelled
3924,628,10,2024-01-28,M-Pesa,Completed
3925,629,7,2024-12-17,M-Pesa,Completed
3926,351,12,2023-06-10,Card,Completed
3927,891,12,2023-04-07,M-Pesa,Completed
3928,1860,1,2022-07-01,Card,Completed
3929,651,9,2025-01-29,M-Pesa,Completed
3930,1519,7,2023-11-17,M-Pesa,Completed
3931,1182,11,2025-10-11,M-Pesa,Completed
3932,92,8,2024-02-17,M-Pesa,Completed
3933,410,2,2023-12-17,M-Pesa,Cancelled
3934,1535,2,2022-08-02,Card,Completed
3935,1136,3,2023-04-07,Card,Completed
3936,677,5,2025-03-08,Card,Completed
3937,1129,11,2025-03-16,M-Pesa,Cancelled
3938,1002,3,2023-08-04,M-Pesa,Refunded
3939,1950,6,2022-01-25,Card,Completed
3940,1554,8,2023-06-19,Card,Cancelled
3941,1482,1,2024-01-30,Card,Completed
3942,862,12,2022-11-25,Card,Completed
3943,2018,7,2023-11-27,M-Pesa,Completed
3944,716,7,2023-12-31,Cash,Refunded
3945,1089,1,2023-11-30,M-Pesa,Completed
3946,988,8,2022-08-29,Card,Completed
3947,1900,6,2023-01-01,M-Pesa,Completed
3948,450,1,2022-07-02,M-Pesa,Completed
3949,1864,11,2026-06-02,Cash,Completed
3950,985,10,2025-12-25,M-Pesa,Refunded
3951,1982,5,2025-07-14,Cash,Completed
3952,1919,6,2022-07-08,M-Pesa,Completed
3953,915,7,2024-11-21,Card,Completed
3954,1999,11,2025-07-24,Card,Completed
3955,1533,7,2023-03-01,M-Pesa,Completed
3956,622,10,2025-03-15,Cash,Completed
3957,1528,9,2026-05-03,Card,Cancelled
3958,1410,1,2023-05-07,M-Pesa,Refunded
3959,1999,10,2026-03-21,Card,Cancelled
3960,1649,2,2025-03-19,M-Pesa,Completed
3961,1076,9,2023-10-01,M-Pesa,Completed
3962,875,7,2023-03-29,Card,Completed
3963,1905,1,2025-09-02,M-Pesa,Completed
3964,1822,7,2022-07-10,M-Pesa,Completed
3965,2004,12,2025-05-13,Cash,Completed
3966,1309,2,2024-01-25,M-Pesa,Completed
3967,888,1,2024-02-01,M-Pesa,Completed
3968,1649,6,2024-12-16,M-Pesa,Completed
3969,1591,8,2023-09-30,M-Pesa,Completed
3970,128,2,2023-08-18,M-Pesa,Completed
3971,1570,8,2026-04-10,M-Pesa,Cancelled
3972,137,11,2026-01-07,M-Pesa,Cancelled
3973,730,7,2025-05-19,M-Pesa,Completed
3974,1630,6,2023-11-24,Cash,Completed
3975,969,12,2025-02-10,M-Pesa,Cancelled
3976,1024,7,2025-07-20,Card,Completed
3977,984,7,2024-09-18,Card,Refunded
3978,1670,6,2022-10-23,M-Pesa,Completed
3979,545,1,2026-05-19,M-Pesa,Cancelled
3980,350,4,2025-09-05,Cash,Completed
3981,795,6,2025-12-15,M-Pesa,Completed
3982,194,2,2025-08-20,M-Pesa,Completed
3983,1269,5,2024-02-16,M-Pesa,Completed
3984,922,7,2025-11-09,Card,Completed
3985,1696,12,2022-06-14,M-Pesa,Completed
3986,92,12,2024-06-22,Cash,Refunded
3987,212,11,2022-02-02,M-Pesa,Refunded
3988,1492,12,2022-05-23,M-Pesa,Completed
3989,1597,9,2025-10-20,M-Pesa,Cancelled
3990,1404,3,2024-10-13,Cash,Refunded
3991,1929,7,2024-07-15,M-Pesa,Completed
3992,280,12,2022-10-10,Cash,Cancelled
3993,425,9,2025-02-18,M-Pesa,Completed
3994,804,11,2022-03-09,Cash,Completed
3995,682,5,2022-10-04,Card,Completed
3996,444,7,2024-07-08,M-Pesa,Completed
3997,602,11,2024-01-01,Card,Cancelled
3998,1305,5,2023-03-14,M-Pesa,Completed
3999,1547,11,2023-03-15,Card,Refunded
4000,1299,4,2025-06-15,Card,Completed
4001,400,2,2022-10-04,M-Pesa,Refunded
4002,876,12,2023-03-17,M-Pesa,Completed
4003,75,4,2023-12-05,Card,Completed
4004,2212,1,2023-07-05,M-Pesa,Refunded
4005,1757,10,2022-11-19,M-Pesa,Completed
4006,1145,2,2025-09-14,M-Pesa,Completed
4007,552,5,2024-07-28,Cash,Completed
4008,2140,2,2024-01-07,Cash,Completed
4009,245,4,2025-06-02,M-Pesa,Completed
4010,2219,3,2022-01-18,Cash,Completed
4011,2082,1,2023-08-13,M-Pesa,Completed
4012,1978,5,2023-04-27,M-Pesa,Refunded
4013,1728,10,2024-05-29,M-Pesa,Completed
4014,972,2,2025-05-08,M-Pesa,Completed
4015,1529,3,2023-09-14,M-Pesa,Completed
4016,270,7,2025-06-02,M-Pesa,Completed
4017,172,2,2023-11-17,Card,Cancelled
4018,1617,9,2024-07-20,M-Pesa,Completed
4019,2053,11,2023-04-06,M-Pesa,Cancelled
4020,663,4,2024-02-07,M-Pesa,Completed
4021,1641,11,2022-11-21,Card,Cancelled
4022,448,7,2023-12-13,M-Pesa,Cancelled
4023,1323,2,2025-03-04,Cash,Cancelled
4024,1025,11,2022-04-14,M-Pesa,Completed
4025,1993,10,2022-01-20,M-Pesa,Completed
4026,469,5,2026-04-20,M-Pesa,Completed
4027,284,11,2024-09-04,Card,Cancelled
4028,1627,10,2023-01-08,M-Pesa,Completed
4029,45,10,2025-12-05,M-Pesa,Completed
4030,1361,3,2024-10-23,Cash,Completed
4031,1631,10,2023-05-29,Cash,Completed
4032,15,3,2025-05-02,Cash,Completed
4033,103,2,2023-03-16,M-Pesa,Refunded
4034,1132,9,2022-05-30,M-Pesa,Completed
4035,950,3,2025-04-06,Cash,Completed
4036,2063,9,2023-01-20,Card,Completed
4037,339,11,2025-07-04,M-Pesa,Completed
4038,1337,6,2024-09-17,M-Pesa,Completed
4039,1040,5,2025-10-02,M-Pesa,Cancelled
4040,1414,4,2022-02-23,M-Pesa,Completed
4041,1247,3,2025-07-05,M-Pesa,Completed
4042,1002,3,2024-02-22,Cash,Completed
4043,2103,10,2022-05-08,M-Pesa,Refunded
4044,49,8,2025-01-07,Cash,Completed
4045,2019,10,2022-03-23,M-Pesa,Completed
4046,788,8,2024-03-13,M-Pesa,Completed
4047,234,7,2024-11-28,M-Pesa,Completed
4048,1565,2,2023-11-05,M-Pesa,Completed
4049,1038,2,2022-06-04,M-Pesa,Completed
4050,1314,11,2022-12-31,Cash,Completed
4051,1061,8,2024-04-09,M-Pesa,Cancelled
4052,1654,8,2026-01-27,M-Pesa,Completed
4053,249,11,2023-03-06,M-Pesa,Completed
4054,1330,5,2022-12-15,M-Pesa,Refunded
4055,956,8,2022-03-26,M-Pesa,Refunded
4056,183,8,2025-04-09,Cash,Completed
4057,1722,3,2022-05-16,M-Pesa,Completed
4058,1082,8,2025-05-19,Card,Completed
4059,1151,1,2025-10-15,M-Pesa,Completed
4060,1798,10,2026-04-30,Cash,Completed
4061,1411,9,2023-07-31,M-Pesa,Completed
4062,665,6,2023-11-14,M-Pesa,Completed
4063,1475,8,2026-01-10,M-Pesa,Refunded
4064,1694,5,2025-10-25,M-Pesa,Completed
4065,1937,2,2022-08-04,M-Pesa,Completed
4066,1439,8,2025-12-09,M-Pesa,Completed
4067,1868,8,2025-05-23,Cash,Completed
4068,861,7,2023-10-26,Card,Cancelled
4069,102,6,2026-02-26,Cash,Cancelled
4070,1057,1,2026-01-19,M-Pesa,Cancelled
4071,47,6,2025-07-07,M-Pesa,Completed
4072,746,12,2023-08-27,M-Pesa,Completed
4073,1679,4,2023-05-03,M-Pesa,Completed
4074,1814,1,2025-02-12,M-Pesa,Completed
4075,1919,8,2024-05-02,M-Pesa,Refunded
4076,1665,4,2025-09-01,Cash,Completed
4077,753,4,2025-05-10,M-Pesa,Completed
4078,226,11,2024-07-26,M-Pesa,Completed
4079,1719,6,2026-03-20,Cash,Completed
4080,1667,11,2022-09-02,M-Pesa,Refunded
4081,672,3,2024-02-20,Cash,Completed
4082,991,11,2025-02-15,M-Pesa,Completed
4083,942,4,2024-08-04,Card,Completed
4084,1644,7,2022-06-30,M-Pesa,Completed
4085,1060,10,2025-06-29,Cash,Refunded
4086,1409,1,2023-05-21,Cash,Completed
4087,1605,6,2022-03-09,Card,Completed
4088,560,10,2024-01-16,M-Pesa,Completed
4089,199,4,2025-10-12,M-Pesa,Completed
4090,1378,5,2024-07-11,Card,Cancelled
4091,1396,8,2022-02-03,Cash,Completed
4092,2132,2,2026-05-22,M-Pesa,Completed
4093,1274,3,2023-08-20,Cash,Cancelled
4094,1819,1,2025-05-20,M-Pesa,Completed
4095,123,3,2023-12-05,M-Pesa,Cancelled
4096,1830,7,2023-07-08,M-Pesa,Completed
4097,173,1,2022-03-01,Cash,Refunded
4098,692,10,2025-03-04,M-Pesa,Completed
4099,141,2,2023-12-30,M-Pesa,Cancelled
4100,1644,12,2026-02-10,M-Pesa,Completed
4101,540,10,2024-08-29,M-Pesa,Completed
4102,1983,10,2023-02-08,Cash,Cancelled
4103,313,8,2022-02-14,Card,Completed
4104,1675,5,2024-03-03,Cash,Cancelled
4105,1607,2,2023-12-24,Card,Completed
4106,961,2,2022-12-13,Cash,Completed
4107,28,9,2025-09-03,M-Pesa,Completed
4108,170,1,2024-02-12,Cash,Cancelled
4109,325,8,2025-07-22,Cash,Completed
4110,15,3,2026-01-24,M-Pesa,Refunded
4111,1502,8,2024-06-18,Card,Completed
4112,2041,7,2022-08-11,M-Pesa,Completed
4113,280,11,2025-04-20,M-Pesa,Completed
4114,1911,7,2023-11-22,Card,Refunded
4115,401,12,2025-12-27,Card,Completed
4116,1833,7,2024-02-20,Card,Completed
4117,942,3,2024-07-31,M-Pesa,Completed
4118,1400,8,2023-04-07,Card,Refunded
4119,773,9,2022-05-14,Cash,Completed
4120,2080,10,2022-01-27,M-Pesa,Completed
4121,886,4,2024-04-20,M-Pesa,Cancelled
4122,1746,12,2024-04-13,M-Pesa,Completed
4123,629,5,2024-04-12,Cash,Completed
4124,1098,7,2023-06-25,M-Pesa,Completed
4125,1886,9,2024-04-04,M-Pesa,Completed
4126,438,6,2023-06-25,M-Pesa,Completed
4127,1980,8,2024-09-07,Cash,Completed
4128,302,10,2025-09-18,M-Pesa,Completed
4129,634,1,2023-09-28,M-Pesa,Refunded
4130,976,12,2025-05-18,Cash,Refunded
4131,1844,3,2024-07-28,M-Pesa,Completed
4132,810,10,2022-12-02,M-Pesa,Cancelled
4133,423,6,2025-01-20,Card,Cancelled
4134,1322,11,2022-10-05,M-Pesa,Completed
4135,1818,7,2024-04-25,M-Pesa,Completed
4136,80,10,2024-10-11,M-Pesa,Completed
4137,454,8,2025-10-23,Card,Completed
4138,1916,5,2025-05-25,Cash,Cancelled
4139,534,7,2026-06-09,Card,Cancelled
4140,2235,2,2022-02-09,Cash,Refunded
4141,1925,2,2025-10-16,M-Pesa,Completed
4142,1889,11,2025-08-03,M-Pesa,Completed
4143,1253,5,2024-11-12,Cash,Refunded
4144,1895,6,2025-10-23,M-Pesa,Completed
4145,1542,3,2025-10-16,Card,Completed
4146,1664,2,2024-11-10,Card,Completed
4147,177,9,2024-07-26,Cash,Cancelled
4148,928,10,2022-08-17,Card,Cancelled
4149,1216,11,2022-07-13,Cash,Completed
4150,1716,8,2024-01-18,M-Pesa,Refunded
4151,1176,1,2023-03-07,M-Pesa,Cancelled
4152,1452,2,2025-11-06,M-Pesa,Completed
4153,1180,8,2023-11-25,Cash,Completed
4154,567,7,2025-02-22,Cash,Completed
4155,136,5,2022-05-08,Cash,Completed
4156,347,10,2025-11-19,Card,Refunded
4157,1361,1,2025-01-25,Cash,Completed
4158,466,4,2023-12-28,M-Pesa,Completed
4159,270,3,2023-10-31,Card,Completed
4160,53,6,2022-12-04,M-Pesa,Refunded
4161,516,2,2025-10-08,M-Pesa,Completed
4162,2161,4,2025-06-05,Card,Completed
4163,2207,5,2023-10-23,Cash,Refunded
4164,1702,6,2022-09-25,M-Pesa,Completed
4165,1021,2,2026-03-08,M-Pesa,Completed
4166,670,3,2025-01-14,Card,Completed
4167,1650,12,2025-12-14,Card,Completed
4168,587,1,2024-02-18,M-Pesa,Cancelled
4169,228,1,2026-03-29,M-Pesa,Completed
4170,1277,8,2024-08-10,Card,Completed
4171,1022,8,2022-10-18,Card,Completed
4172,216,5,2025-10-05,Card,Completed
4173,1641,11,2025-10-09,M-Pesa,Completed
4174,251,10,2022-05-12,M-Pesa,Completed
4175,1097,6,2026-06-22,M-Pesa,Completed
4176,947,10,2025-09-01,M-Pesa,Completed
4177,1309,10,2026-03-07,Cash,Refunded
4178,751,11,2024-03-15,Card,Completed
4179,912,9,2024-07-10,Card,Completed
4180,2093,4,2023-11-19,M-Pesa,Completed
4181,1972,4,2023-06-14,Cash,Completed
4182,853,6,2025-12-20,M-Pesa,Completed
4183,416,4,2022-12-01,Cash,Completed
4184,1039,5,2025-08-12,M-Pesa,Refunded
4185,782,10,2024-01-31,M-Pesa,Completed
4186,1421,1,2024-01-21,M-Pesa,Completed
4187,515,2,2026-02-09,Cash,Completed
4188,117,6,2022-01-10,M-Pesa,Refunded
4189,1461,2,2023-11-25,Card,Cancelled
4190,1093,8,2025-09-24,M-Pesa,Completed
4191,1226,3,2024-09-29,Card,Completed
4192,641,5,2022-10-09,Card,Completed
4193,953,2,2024-08-21,M-Pesa,Completed
4194,309,8,2022-09-16,M-Pesa,Completed
4195,1415,4,2022-12-05,M-Pesa,Completed
4196,1271,12,2025-02-15,M-Pesa,Completed
4197,1927,2,2024-05-28,M-Pesa,Completed
4198,1287,12,2026-04-14,Card,Completed
4199,1607,2,2023-01-20,M-Pesa,Completed
4200,539,3,2025-12-22,Card,Completed
4201,1764,4,2025-01-11,M-Pesa,Refunded
4202,305,7,2023-01-25,M-Pesa,Refunded
4203,1772,6,2023-06-21,Cash,Completed
4204,1877,3,2017-09-14,M-Pesa,Completed
4205,631,6,2024-11-15,M-Pesa,Completed
4206,1579,10,2025-02-10,M-Pesa,Completed
4207,1825,11,2022-07-05,M-Pesa,Completed
4208,884,5,2023-08-12,M-Pesa,Completed
4209,156,9,2024-07-17,M-Pesa,Completed
4210,1711,2,2026-05-25,M-Pesa,Completed
4211,610,12,2024-01-08,M-Pesa,Cancelled
4212,403,9,2026-06-19,M-Pesa,Cancelled
4213,1601,4,2024-09-09,M-Pesa,Completed
4214,467,4,2022-04-15,M-Pesa,Cancelled
4215,1444,8,2023-07-12,M-Pesa,Cancelled
4216,1723,11,2024-06-02,M-Pesa,Completed
4217,1564,6,2022-11-08,Card,Completed
4218,657,9,2023-08-27,M-Pesa,Completed
4219,50,3,2026-06-23,M-Pesa,Completed
4220,8,12,2024-05-20,M-Pesa,Completed
4221,1190,11,2026-04-23,M-Pesa,Completed
4222,864,11,2023-03-22,Card,Completed
4223,2113,5,2024-07-10,Cash,Refunded
4224,118,12,2024-04-21,M-Pesa,Completed
4225,1817,1,2025-06-27,M-Pesa,Cancelled
4226,1521,10,2024-12-16,M-Pesa,Refunded
4227,1164,5,2023-02-07,M-Pesa,Cancelled
4228,326,4,2022-03-31,Card,Completed
4229,145,8,2022-08-29,M-Pesa,Completed
4230,1712,9,2025-12-01,M-Pesa,Completed
4231,1383,2,2025-01-18,M-Pesa,Completed
4232,1452,2,2025-04-29,M-Pesa,Completed
4233,1497,6,2024-02-04,M-Pesa,Completed
4234,367,5,2024-06-03,M-Pesa,Completed
4235,859,11,2023-11-11,M-Pesa,Completed
4236,552,1,2024-04-03,Card,Cancelled
4237,877,6,2026-03-02,Cash,Completed
4238,992,12,2023-09-27,M-Pesa,Refunded
4239,2029,4,2023-09-11,M-Pesa,Completed
4240,659,2,2024-11-17,M-Pesa,Completed
4241,1969,6,2024-12-24,Cash,Completed
4242,236,2,2025-01-17,Cash,Completed
4243,98,5,2023-07-19,M-Pesa,Completed
4244,129,5,2024-11-24,M-Pesa,Refunded
4245,856,12,2024-08-09,M-Pesa,Completed
4246,971,7,2025-05-24,M-Pesa,Cancelled
4247,1547,8,2026-01-21,M-Pesa,Completed
4248,1156,4,2022-03-27,Cash,Cancelled
4249,244,4,2023-09-15,M-Pesa,Completed
4250,916,10,2025-10-28,Card,Completed
4251,926,10,2025-12-19,M-Pesa,Completed
4252,1139,12,2024-08-11,M-Pesa,Completed
4253,1691,10,2025-03-31,Card,Completed
4254,626,7,2022-08-21,M-Pesa,Cancelled
4255,1472,8,2025-10-26,M-Pesa,Cancelled
4256,643,10,2024-04-18,Cash,Completed
4257,1341,3,2023-06-24,M-Pesa,Completed
4258,1024,1,2022-11-24,M-Pesa,Completed
4259,1176,4,2024-01-07,M-Pesa,Completed
4260,1850,7,2022-03-18,M-Pesa,Completed
4261,1512,6,2024-02-21,M-Pesa,Cancelled
4262,1075,12,2026-03-18,M-Pesa,Cancelled
4263,2077,11,2026-05-23,M-Pesa,Completed
4264,1767,2,2023-11-08,M-Pesa,Refunded
4265,737,9,2023-05-05,Cash,Cancelled
4266,1204,3,2024-01-03,Card,Completed
4267,1564,11,2022-03-20,Cash,Completed
4268,1941,2,2022-02-21,M-Pesa,Cancelled
4269,1155,6,2024-10-29,Card,Completed
4270,656,3,2022-02-21,Card,Refunded
4271,2199,9,2024-11-17,M-Pesa,Completed
4272,1001,4,2025-11-22,M-Pesa,Completed
4273,1504,8,2025-11-10,M-Pesa,Completed
4274,451,2,2024-01-16,M-Pesa,Completed
4275,1560,12,2023-10-22,M-Pesa,Completed
4276,1019,5,2024-05-17,M-Pesa,Completed
4277,101,1,2024-09-12,Card,Completed
4278,509,2,2023-11-12,M-Pesa,Cancelled
4279,1292,10,2022-10-13,M-Pesa,Refunded
4280,1245,11,2025-11-28,M-Pesa,Completed
4281,866,9,2023-05-01,Card,Completed
4282,322,1,2023-05-06,Card,Completed
4283,2113,4,2024-05-14,M-Pesa,Completed
4284,1279,9,2025-05-19,M-Pesa,Completed
4285,949,2,2022-02-19,Cash,Completed
4286,10,11,2025-10-27,Card,Completed
4287,1480,8,2024-01-21,M-Pesa,Completed
4288,196,10,2024-04-27,M-Pesa,Completed
4289,2062,2,2024-12-18,M-Pesa,Cancelled
4290,811,4,2026-05-05,M-Pesa,Completed
4291,1597,6,2026-04-11,Card,Completed
4292,625,8,2022-10-29,M-Pesa,Completed
4293,1101,11,2024-11-27,M-Pesa,Completed
4294,912,12,2024-11-02,Cash,Completed
4295,2152,5,2022-05-26,M-Pesa,Completed
4296,1012,10,2023-11-19,M-Pesa,Completed
4297,1184,12,2022-01-04,M-Pesa,Completed
4298,1231,11,2026-03-18,M-Pesa,Completed
4299,688,7,2025-01-29,M-Pesa,Completed
4300,268,6,2025-03-26,M-Pesa,Completed
4301,1625,6,2025-12-22,Cash,Completed
4302,333,11,2023-09-24,M-Pesa,Cancelled
4303,1362,10,2022-06-30,Card,Completed
4304,926,2,2025-08-05,M-Pesa,Completed
4305,88,7,2023-10-29,M-Pesa,Completed
4306,2135,8,2022-08-06,M-Pesa,Completed
4307,1551,10,2024-07-03,M-Pesa,Cancelled
4308,1034,10,2024-05-20,M-Pesa,Completed
4309,1010,8,2025-10-11,M-Pesa,Completed
4310,1868,1,2023-01-30,M-Pesa,Completed
4311,909,2,2022-07-16,M-Pesa,Completed
4312,809,10,2022-04-04,Cash,Completed
4313,454,8,2025-05-27,M-Pesa,Completed
4314,1734,2,2022-10-15,M-Pesa,Completed
4315,698,5,2026-02-23,M-Pesa,Completed
4316,1461,5,2022-11-16,Card,Cancelled
4317,932,7,2026-01-19,Cash,Completed
4318,1242,11,2023-03-11,M-Pesa,Refunded
4319,1403,7,2023-03-18,Card,Completed
4320,447,4,2023-06-20,M-Pesa,Refunded
4321,960,1,2024-09-03,Card,Completed
4322,227,1,2024-10-31,Card,Cancelled
4323,738,12,2022-10-29,M-Pesa,Refunded
4324,879,7,2023-02-20,M-Pesa,Refunded
4325,1957,2,2026-06-27,M-Pesa,Completed
4326,887,2,2025-01-21,M-Pesa,Completed
4327,634,7,2025-12-06,Card,Cancelled
4328,624,8,2026-01-16,Cash,Refunded
4329,2155,9,2022-05-14,M-Pesa,Completed
4330,629,11,2022-01-18,M-Pesa,Refunded
4331,379,7,2025-05-09,Card,Refunded
4332,989,2,2025-08-23,Card,Cancelled
4333,1973,4,2026-03-07,M-Pesa,Completed
4334,1764,8,2022-08-23,M-Pesa,Completed
4335,415,6,2022-09-24,M-Pesa,Completed
4336,514,6,2025-12-10,M-Pesa,Refunded
4337,1389,2,2022-12-19,M-Pesa,Completed
4338,770,12,2024-09-06,Card,Completed
4339,855,7,2024-08-18,M-Pesa,Cancelled
4340,64,12,2026-03-21,M-Pesa,Completed
4341,1343,11,2022-09-14,Card,Completed
4342,946,1,2023-01-01,M-Pesa,Refunded
4343,542,4,2023-08-21,M-Pesa,Refunded
4344,1619,2,2022-01-15,M-Pesa,Refunded
4345,1484,10,2024-06-23,Card,Completed
4346,225,10,2023-03-13,Card,Completed
4347,1596,10,2024-01-11,M-Pesa,Completed
4348,456,1,2025-09-12,M-Pesa,Completed
4349,1701,6,2026-03-01,M-Pesa,Cancelled
4350,1057,8,2022-04-07,Card,Refunded
4351,336,10,2024-09-28,Cash,Completed
4352,2098,4,2016-06-04,Cash,Refunded
4353,1241,4,2024-01-07,M-Pesa,Cancelled
4354,1659,10,2022-08-05,M-Pesa,Completed
4355,894,4,2025-05-22,M-Pesa,Completed
4356,2168,5,2023-02-02,M-Pesa,Completed
4357,1910,11,2023-06-07,Cash,Refunded
4358,1487,7,2025-10-17,Card,Refunded
4359,568,7,2026-01-02,Cash,Completed
4360,573,9,2023-05-21,M-Pesa,Completed
4361,2156,4,2023-08-01,M-Pesa,Completed
4362,259,2,2022-12-31,Cash,Completed
4363,1073,3,2025-06-07,M-Pesa,Refunded
4364,978,11,2023-02-24,M-Pesa,Cancelled
4365,271,4,2025-05-22,M-Pesa,Completed
4366,999,7,2025-02-22,Cash,Completed
4367,935,10,2025-08-30,Cash,Completed
4368,2186,3,2025-07-20,Cash,Refunded
4369,417,7,2025-07-02,Cash,Completed
4370,1066,10,2023-04-02,M-Pesa,Cancelled
4371,678,10,2022-01-27,Cash,Completed
4372,1698,3,2023-02-03,Card,Completed
4373,1141,5,2023-10-19,Cash,Refunded
4374,2221,11,2025-02-25,M-Pesa,Cancelled
